"","Year","Location","Treatment","HarvestNumber","time","Rep","N_application.kg.ha","P_application.kg.ha","K_application.kg.ha","DMLeaves.g.DM.m2","DMstems.g.DM.m2","DMRoots.g.DM.m2","Biomass.g.DM.m2","NUP_L.g.m2","NUP_ST.g.m2","NUP_SO.g.m2","NUP.g.m2","PUP_L.g.m2","PUP_ST.g.m2","PUP_SO.g.m2","PUP.g.m2","KUP_L.g.m2","KUP_ST.g.m2","KUP_SO.g.m2","KUP.g.m2"
"84",2016,"CRS","NfPfK2",1,304,3,300,100,180,186.0416667,358.15,329.4,873.5916667,8.81350705579371,3.329869490259,2.97802960506,15.1214061511127,0.827692549279549,0.613577816605,0.310145802498,1.75141616838255,3.74185934271627,3.789462934894,2.71252454184,10.2438468194503
"85",2016,"CRS","NfPfK2",2,419,1,300,100,180,19.25,647.5000001,529.03125,1195.7812501,0.6056247522325,7.47133027262887,3.794975538255,11.8719305631164,0.0273233077425,0.838652528479522,0.615031411159688,1.48100724738171,0.1445462428025,4.04747011787509,4.66311397318594,8.85513033386353
"86",2016,"CRS","NfPfK2",2,419,2,300,100,180,23.2,763.7500001,824.8625,1611.8125001,0.729895805288,8.81270810129137,5.917104159582,15.4597080661614,0.032929908552,0.989221418704522,0.958953459531375,1.9811047867879,0.174206380936,4.77413946325009,7.27070064331187,12.219046487498
"87",2016,"CRS","NfPfK2",2,419,3,300,100,180,21.77777786,752.1874999,849.828125,1623.79340276,0.685151237435684,8.679291486993,6.0961936484775,15.4606363729062,0.0309112169567056,0.974245480439228,0.987977536226719,1.99313423362265,0.163527063181843,4.70186320990616,7.49075863570234,12.3561489087903
"88",2016,"CRS","NfPfK2",3,602,1,300,100,180,200.7916666,1606,1912.5,3719.2916666,9.36109061286819,10.20052290796,8.1052573905,27.6668709113282,0.612006184927636,1.15127369104,1.1415437865,2.90482366246764,2.58803810007947,6.93042717488,10.153345608,19.6718108829595
"89",2016,"CRS","NfPfK2",3,602,2,300,100,180,211.5,1373.5,2112.5,3697.5,9.860322881655,8.72379714451,8.9528660065,27.536986032665,0.64464482169,0.98460424324,1.2609209145,2.89016997943,2.726059639005,5.92711190828,11.215133384,19.868304931285
"90",2016,"CRS","NfPfK2",3,602,3,300,100,180,152.0833333,1311.5,1742.5,3206.0833333,7.09026369388347,8.33000360759,7.3847900669,22.8050573683735,0.463544838190068,0.94015905716,1.0400732277,2.44377712305007,1.96022806938286,5.65956117052,9.2508259984,16.8706152383029
"91",2016,"CRS","NfPfK3",3,602,1,300,100,120,157.1666666,1402.75,1782.375,3342.2916666,6.93203802059458,10.6756473492175,7.26337227910875,24.8710576489208,0.482779848318549,1.199038015925,1.03094097495375,2.7127588391973,1.55375561005093,4.1816145128625,6.91327137293625,12.6486414958497
"92",2016,"CRS","NfPfK3",3,602,2,300,100,120,215.3333333,1594.666667,1676.6875,3486.6875003,9.49755368506979,12.1362316709635,6.83268420406937,28.4664695601027,0.661454468924274,1.36308391121826,0.969810419211875,2.99434879935441,2.12879347691047,4.75372039059367,6.50334284037312,13.3858567078773
"93",2016,"CRS","NfPfK3",3,602,3,300,100,120,100.375,1186.666667,1520.0625,2807.104167,4.42716850442625,9.0311422976035,6.19442026790813,19.6527310699379,0.3083289117425,1.01433501761826,0.879217176935625,2.20188110629638,0.9923110461825,3.53746751499367,5.89584378501938,10.4256223461955
"94",2016,"CRS","NfPfK4",3,602,1,300,100,60,127.75,1212.75,1489.875,2830.375,5.801737784745,7.85863692999,4.76651020113375,18.4268849158688,0.419822436075,0.960381018135,0.81593723984625,2.19614069405625,1.13934452233,3.8891704368825,6.04748842690125,11.0760033861138
"95",2016,"CRS","NfPfK4",3,602,2,300,100,60,75.83333332,1141.25,1185.9375,2403.02083332,3.44395393554447,7.39531593185,3.79413252229687,14.6334023896913,0.249209665206183,0.903759915025,0.649484399953125,1.80245398018431,0.676323232314419,3.6598769417375,4.81378861064062,9.14998878469254
"96",2016,"CRS","NfPfK4",3,602,3,300,100,60,45.125,776.6667638,1604.25,2426.0417638,2.0493418202475,5.03281147169202,5.1324265392525,12.214579831192,0.1482934436625,0.615045159653564,0.8785752610275,1.64191386434356,0.402449483915,2.49069422146375,6.5117431387575,9.40488684413625
"97",2016,"CRS","NfPfKf",1,304,1,300,100,300,180,392.25,630.5625,1202.8125,9.0270801558,4.5358663575675,5.92644069870188,19.4893872120694,0.7091177364,0.8366508730875,0.646727348025,2.1924959575125,3.7942437384,4.84458807333,5.68878325624688,14.3276150679769
